0	file:/Users/margaritaberseneva/mallet/sample-data/pl/2002.txt	0.2739105829088851	0.10469722693831353	0.2939068100358423	0.0484814186002641	0.279003961516695
1	file:/Users/margaritaberseneva/mallet/sample-data/pl/2016.txt	0.26192835905422623	0.28925385813393745	0.15800651281325215	0.10576242389919298	0.1850488460993912
2	file:/Users/margaritaberseneva/mallet/sample-data/pl/2017.txt	0.26686325101363806	0.3069173117090552	0.20420199041651307	0.11021009952082565	0.11180734733996806
3	file:/Users/margaritaberseneva/mallet/sample-data/pl/2003.txt	0.28743642870597097	0.10679977396873234	0.3113580711998493	0.05518930118666415	0.2392164249387832
4	file:/Users/margaritaberseneva/mallet/sample-data/pl/2015.txt	0.2290234729607055	0.3102061989365841	0.22007521722215018	0.09103877577486708	0.14965633510569318
5	file:/Users/margaritaberseneva/mallet/sample-data/pl/2001.txt	0.2946547460528819	0.10081795700970135	0.3619935324329466	0.06600722845729504	0.1765265360471752
6	file:/Users/margaritaberseneva/mallet/sample-data/pl/2014.txt	0.2562555010687791	0.30428769017980634	0.19451779202816546	0.11882308562806489	0.1261159310951842
7	file:/Users/margaritaberseneva/mallet/sample-data/pl/2010.txt	0.1420699568758984	0.09391471011020604	0.08696693818878773	0.33301389554384286	0.34403449928126495
8	file:/Users/margaritaberseneva/mallet/sample-data/pl/2004.txt	0.3558577702224111	0.14336308258960193	0.2129196770080748	0.08018132880011333	0.20767814137979884
9	file:/Users/margaritaberseneva/mallet/sample-data/pl/2005.txt	0.3374977034723498	0.09590299467205585	0.3437442586808745	0.050156163880213114	0.1726988792945067
10	file:/Users/margaritaberseneva/mallet/sample-data/pl/2011.txt	0.20677290836653386	0.10438247011952191	0.015537848605577689	0.5183266932270917	0.1549800796812749
11	file:/Users/margaritaberseneva/mallet/sample-data/pl/2007.txt	0.458608573436402	0.1433591004919185	0.21700632466619818	0.06184118060435699	0.11918482080112439
12	file:/Users/margaritaberseneva/mallet/sample-data/pl/2013.txt	0.2332597498160412	0.27288972984337223	0.1945758435824661	0.1253022180174498	0.17397245874067066
13	file:/Users/margaritaberseneva/mallet/sample-data/pl/2012.txt	0.1639848128728982	0.07430844331947206	0.04158380039775809	0.39685409510034353	0.3232688483095281
14	file:/Users/margaritaberseneva/mallet/sample-data/pl/2006.txt	0.3253956937116783	0.126479395408527	0.3164123770141166	0.06445173249679167	0.16726080136888635
15	file:/Users/margaritaberseneva/mallet/sample-data/pl/2008.txt	0.31638970348647766	0.10720104268491365	0.05083088954056696	0.2838057999348322	0.2417725643532095
16	file:/Users/margaritaberseneva/mallet/sample-data/pl/2009.txt	0.2534687809712587	0.09291377601585729	0.03865213082259663	0.27725470763131815	0.3377106045589693
